step,time_s,through_southbound_active,through_southbound_x_m,through_southbound_y_m,through_southbound_speed_mps,through_southbound_heading_rad,through_southbound_kappa_radpm,through_southbound_a_mps2,through_southbound_distance_to_destination_m,left_turn_northbound_active,left_turn_northbound_x_m,left_turn_northbound_y_m,left_turn_northbound_speed_mps,left_turn_northbound_heading_rad,left_turn_northbound_kappa_radpm,left_turn_northbound_a_mps2,left_turn_northbound_distance_to_destination_m,follower_southbound_active,follower_southbound_x_m,follower_southbound_y_m,follower_southbound_speed_mps,follower_southbound_heading_rad,follower_southbound_kappa_radpm,follower_southbound_a_mps2,follower_southbound_distance_to_destination_m,follower_left_turn_active,follower_left_turn_x_m,follower_left_turn_y_m,follower_left_turn_speed_mps,follower_left_turn_heading_rad,follower_left_turn_kappa_radpm,follower_left_turn_a_mps2,follower_left_turn_distance_to_destination_m,distance_through_southbound_to_left_turn_northbound_m,distance_through_southbound_to_follower_southbound_m,distance_through_southbound_to_follower_left_turn_m,distance_left_turn_northbound_to_follower_southbound_m,distance_left_turn_northbound_to_follower_left_turn_m,distance_follower_southbound_to_follower_left_turn_m
0,0.0,True,5.5,34.0,6.0,-1.5707963267948966,0.0005866889016008388,2.3218982493111118,62.0,True,16.5,-7.0,6.0,1.5707963267948966,0.05026045864900208,5.896571510037342,40.91760012512953,True,5.5,46.0,6.0,-1.5707963267948966,-0.004210118258880478,1.9597009880177014,66.0,True,16.5,-15.0,6.0,1.5707963267948966,0.019640093550335583,-0.5897603163174147,41.379342672401165,42.44997055358225,12.0,50.21951811795888,54.12947441089743,8.0,61.98386886924694
1,0.1,True,5.5,33.4,6.232189824931111,-1.570444313453936,0.0009104321471038651,1.938530689365149,61.4,True,16.5,-6.4,6.589657151003734,1.600952601984298,0.03412367292341338,4.9103473111345695,40.598152667332045,True,5.5,45.4,6.19597009880177,-1.5733223977502249,-0.0014333580953449297,1.6406301716031333,65.4,True,16.5,-14.4,5.941023968368259,1.582580382925098,0.015788303322421416,-0.06447172260510023,40.94642841567504,41.29213000076407,12.0,49.0493628908674,52.955075299729295,8.0,60.80328938470352
2,0.2,True,5.500219381391647,32.776781056119475,6.426042893867626,-1.569876914857589,0.0010395668503896305,1.6110961842565974,60.77678105651542,True,16.480131060346636,-5.7413338942113405,7.080691882117191,1.6234389325141263,0.02524970478469688,4.036667749002594,40.23782262560738,True,5.4984348556538745,44.78040496695371,6.360033115962084,-1.5742105021401882,-0.00013325053768355628,1.3683379679765717,64.78040498586125,True,16.4929992260371,-13.805938852397178,5.9345767961077485,1.5919602517709353,0.0119004084847196,0.37390156601271,40.517071933482505,40.05251102995354,12.003624043483013,47.86220850303668,51.701486913704116,8.064615224626891,59.609060786206776
3,0.30000000000000004,True,5.500810199363036,32.13417703833528,6.587152512293286,-1.5692088847404244,0.0010877337662424694,1.331374838560387,60.134177043793265,True,16.442873667035805,-5.03424559566689,7.4843586570174505,1.6413174704836122,0.0201918764776306,3.264721123263723,39.84573431411306,True,5.49626343304647,44.14440536216987,6.496866912759741,-1.5742952499234268,0.00044936648446378753,1.1359999924552318,64.1444054710019,True,16.48044026982897,-13.212614076150672,5.971966952709019,1.5990226405766974,0.008296744056741925,0.7311624148933314,40.08849050504534,38.74558547796618,12.010229184479476,46.65708671643679,50.38221894327024,8.178454759440564,58.39931352019123
4,0.4,True,5.501855871215582,31.475462617077863,6.720289996149324,-1.5684923779193234,0.0011021751135158432,1.0923437913370009,59.47546264603315,True,16.390136851251764,-4.287670031286646,7.810830769343823,1.6564297950352904,0.01735362527320903,2.582392180012011,39.42963007540925,True,5.493990233894332,43.4947226477725,6.610466912005265,-1.5740033024989653,0.0006790875449105645,0.9377851390034284,63.49472293218423,True,16.46358584678296,-12.615655265790801,6.0450831941983525,1.6039774287088922,0.005192416420691553,1.0127542506197618,39.65854428765864,37.38390455162132,12.019262604407313,45.43331597207355,49.009010000639215,8.32830912136814,57.17260303251197
5,0.5,True,5.5034041903038045,30.803435401087732,6.829524375283024,-1.567751684280387,0.0011005511258800314,0.8880035743722414,58.80343549962374,True,16.323331716317142,-3.509449081286166,8.069069987345024,1.6699844180596548,0.01592620721664885,1.977736286192678,38.99603576520398,True,5.4918702768502525,42.83367935590025,6.704245425905608,-1.5735543939243666,0.0007369966955899522,0.7687115451338966,62.83367988183156,True,16.443531275066697,-12.011479693294634,6.146358619260329,1.6071162876330924,0.0026930419526092144,1.2237963460653072,39.22568682148173,35.97839453295431,12.030249483841253,44.19053445218708,47.59208033129267,8.502880245037717,55.92790314102022
6,0.6000000000000001,True,5.505483533117956,30.120486128989644,6.918324732720248,-1.5670000602063425,0.001085925860823004,0.7132306088052505,58.120486387668954,True,16.243427322092217,-2.7065081168371785,8.266843615964293,1.6828353861260648,0.015471878500159382,1.4396918387655837,38.550392273685524,True,5.490021203300842,42.1632573632458,6.781116580418997,-1.573060293251835,0.0007151542361542296,0.6245226930761244,62.163258164172156,True,16.42121263228782,-11.397249182044934,6.268738253866859,1.6087715277948373,0.0008137771201951352,1.36938085940499,38.78891712678621,34.538601419726284,12.042781160690037,42.92872566386744,46.14034674114734,8.692559339976334,54.66460287466918
7,0.7000000000000001,True,5.508109907312711,29.428658640931907,6.989647793600773,-1.5662487814322592,0.001053133136935805,0.5636521126638825,57.42865921356061,True,16.151000036864303,-1.8850069113277201,8.410812799840851,1.6956257461266666,0.01574206265551228,0.9583609629738222,38.09716868631435,True,5.488485982564451,41.48514744304877,6.843568849726609,-1.5725753388270007,0.0006609422664496593,0.5015813169540809,61.485148521135116,True,16.397412694107917,-10.770827314692292,6.405676339807358,1.6092816633711862,-0.0004917515663347766,1.454963408804634,38.347732504063025,33.07290069873639,12.05650477269394,41.64823629253624,44.661610972742395,8.889236381067835,53.382502562913785
8,0.8,True,5.511288470398174,28.729701088914194,7.046013004867161,-1.565512678461564,0.0009916971542441144,0.4355404881448646,56.72970221204336,True,16.046280806840784,-1.0504701521595283,8.506648896138234,1.7088661003345544,0.016590921460835493,0.5250980244067859,37.63996318919054,True,5.487268504074028,40.800791641030834,6.8937269814220175,-1.5721230184363866,0.0005987354002316358,0.39677870313048463,60.80079297399857,True,16.372766318210456,-10.130734001292755,6.551172680687821,1.6089666632338329,-0.0013027807790625897,1.4866233069359818,37.902079890047055,31.58867934366011,12.071114450463215,40.34978458974353,43.16272529037219,9.08613142976757,52.08180456662609
9,0.9,True,5.515011318563344,28.02510962356061,7.089567053681647,-1.5648139273569948,0.0008876010468758625,0.325724925830409,56.025111634620316,True,15.929202509529425,-0.20790061394895942,8.559158698578912,1.7229794147076276,0.017931013717493775,0.13248450454320854,37.18159523227059,True,5.486353919345826,40.11141954957468,6.933404851735066,-1.5717102665980556,0.0005408573240634676,0.30745735699090626,60.111421098494304,True,16.34776634343468,-9.47609391988686,6.69983501138142,1.6081131890489608,-0.001708642255026285,1.4710377486506703,37.452303403623795,30.092494832321822,12.086343900212176,39.03445719663529,41.64973787584051,9.277639939083947,50.76309458583255
10,1.0,True,5.519252555460586,27.316165604616895,7.122139546264688,-1.5641846566431203,0.0007251415997549648,0.23151796610482653,55.3161689550017,True,15.79944878873937,0.6381229957781731,8.572407149033232,1.7383268539110701,0.01970885294150881,-0.22567518516700696,36.72419161134811,True,5.485720247967501,39.41807935396994,6.9641505874341565,-1.5713352683185797,0.0004932739954933373,0.23134490117241452,59.41808106987288,True,16.322770463680786,-8.806576856778943,6.846938786246486,1.6069684269287459,-0.001793791013489102,1.4151771003070281,36.99908685867898,28.590214970051097,12.101960205372764,37.703693746442994,40.12802027955017,9.459187115199482,49.427311519268486
11,1.1,True,5.523961444898351,26.603967216859004,7.145291342875171,-1.5636682006766947,0.0004896822325944759,0.15065536304300955,54.60397247426834,True,15.656505647595338,1.4833619570712726,8.549839630516532,1.7552220850965736,0.021890192286675048,-0.5544332720608243,36.26926903578517,True,5.485344920992795,38.72166439636617,6.987285077551398,-1.5709917448800317,0.00045862454825558165,0.166497579084871,58.72166622508935,True,16.298009048691704,-8.122330863181755,6.988456496277189,1.605740229202278,-0.0016300026248874384,1.3258620644586114,36.54339202463675,27.08714197987088,12.117758710675606,36.359261270172254,38.602379189459015,9.627089963778191,48.075706936195694
12,1.2000000000000002,True,5.529054655551266,25.88945623517229,7.1603568791794725,-1.563318308454963,0.0001718647607159705,0.0812476710982339,53.889464067622335,True,15.499716926971372,2.3238468612549292,8.494396303310449,1.7739378484497978,0.024450403167860974,-0.8577357988106803,35.81781529608037,True,5.48520837680665,38.022935901952636,7.003934835459885,-1.5706712908338092,0.00043785484379398905,0.11125212758252297,58.02293778734597,True,16.273593624070692,-7.423911842074681,7.1210427027230505,1.6046011089589935,-0.0012738309084745487,1.2093418534024372,36.08639520262765,25.588123246826488,12.133558889309098,35.00322285584814,37.07715387994318,9.778429571288607,46.70979796693821
13,1.3,True,5.534409133652825,25.17344056779036,7.168481646289296,-1.5631952471527948,-0.00022664765445275679,0.02174118774418251,53.17345170105861,True,15.328344821113111,3.1558199899740287,8.408622723429382,1.7947069898781507,0.02736795993660663,-1.1384968202671544,35.37037133852168,True,5.485295951178776,37.32254242388162,7.015060048218138,-1.5703646201544768,0.000431094001700883,0.06418458119647438,57.3225443097806,True,16.249525678941293,-6.712214416368152,7.241976888063294,1.603694008529464,-0.0007672169219931961,1.0709996148759815,35.6294254226406,24.097651175141316,12.149201126591526,33.63790594475089,35.55630088931637,9.910937252227065,45.33131866173728
14,1.4000000000000001,True,5.539857901174738,24.45661311151908,7.170655765063714,-1.5633577191079067,-0.0006868277884088323,-0.029114785606196732,52.45662825405271,True,15.141636103772495,3.975691453020982,8.294773041402665,1.8177196748598363,0.030620298873513217,-1.3985912989670204,34.9271158639512,True,5.4855987959699455,36.621036484429865,7.021478506337785,-1.5700622051236408,0.00043811878866025747,0.02407508028740437,56.62103831585761,True,16.225705550989804,-5.988408576396683,7.349076849550892,1.6031383918077433,-0.0001395237743307802,0.9152196990648911,35.17390721004618,22.619953506438023,12.164544382997493,32.265874938899756,34.043466461413814,10.02289858088124,43.94217451948434
15,1.5,True,5.545191821493697,23.739567373574527,7.167744286503094,-1.5638502196719626,-0.0011677530322664758,-0.07229954839530979,51.739587109923754,True,14.938893779030431,4.780009889861757,8.154913911505963,1.8431185178214073,0.03418436942863584,-1.638651751082696,34.48795327701505,True,5.4861142578772215,35.91888882300197,7.023886014366526,-1.5697545809578608,0.00045856853077837776,-0.010122060643325133,55.91889054705118,True,16.20194126231416,-5.253885218027605,7.4405988194573816,1.6030358547137538,0.000590107973542471,0.745388334788842,34.721309845512096,21.159075037563397,12.179464730726316,30.889911003852177,32.542046983684,10.113077671073007,42.54440351706319
16,1.6,True,5.550170573421718,23.02281023646586,7.160514331663563,-1.56468723518447,-0.00160776969458945,-0.10855920745327388,51.02283490274568,True,14.719552058023435,5.565449523739769,7.991048736397693,1.8709955768023716,0.03804385420113139,-1.8576250549502689,34.05260385883594,True,5.486845968146404,35.216500602693415,7.022873808302193,-1.5694324876488646,0.0004920013222745202,-0.03930400275615383,55.21650216951266,True,16.177957278254922,-4.510211985734179,7.515137652936266,1.603474930382883,0.0014106225310590583,0.5639897658674694,34.27310385861551,19.7189502728819,12.193854794652264,29.51299989719091,31.055236141893538,10.180663074667253,41.14014528570192
17,1.7000000000000002,True,5.5545449700151135,22.306772165135822,7.149658410918236,-1.5658384809784822,-0.0019348741489199253,-0.13845912979088834,50.306801735238935,True,14.483248315055953,6.328816499796757,7.8052862309026665,1.9013966061065366,0.04221118019450306,-2.051877742022176,33.6206907185409,True,5.487803774871215,34.51421387501045,7.018943408026577,-1.5690869613288794,0.0005378432189442,-0.06424121103555028,54.51421523931432,True,16.15340322854783,-3.759099452175601,7.571536629523013,1.6045350326326073,0.0023173758209889136,0.37276354353690294,33.83072457997053,18.30346444439643,12.207624154073386,28.138327234479103,29.58605495286998,10.225236705774561,39.73161870283193
18,1.8,True,5.558089645897714,21.591815111040244,7.135812497939147,-1.5672218499017716,-0.0020857625847515286,-0.16245321267377488,49.591849132841986,True,14.229880247752346,7.067077668986917,7.600098456700449,1.9343436404627672,0.04677494337493817,-2.2151514593866417,33.19181280819629,True,5.4890035682338905,33.81232055965071,7.012519286923022,-1.5687094522172633,0.0005952345112340017,-0.08559592929305197,53.812321683199265,True,16.127862689950106,-3.0023766824572413,7.608812983876704,1.6062896422239061,0.003310948693455825,0.17288735539370578,33.395542003713125,16.916499342446716,12.220700728912602,26.769280382149155,28.137358483111942,10.246767699460579,38.321107192248434
19,1.9000000000000001,True,5.5606403201548495,20.87823841991428,7.11956717667177,-1.568710210973772,-0.002026451511730173,-0.1809600782752736,48.878276036317125,True,13.959626880292088,7.777414267292112,7.378583310761785,1.969893057958379,0.0519384426239422,-2.341019270610539,32.765584002025726,True,5.4904669919941815,33.11107015794988,7.003959693993717,-1.5682920428682363,0.0006627810659134674,-0.10393795828080099,53.11107101349884,True,16.100862159956478,-2.2419746035436114,7.6261017194160745,1.6088088811646777,0.004396375605954424,-0.03482158102535815,32.96883592670686,15.56195902562702,12.23303301013597,25.409457425972384,26.711809934929782,10.245635259363187,36.91095040131695
20,2.0,True,5.5621255432502785,20.166283251421362,7.101471168844243,-1.5701529567405752,-0.0017636673750517549,-0.1944243197099878,48.16632331660035,True,13.672905302097377,8.45728605912941,7.1444813837007315,2.008216270551577,0.05800443866269684,-2.425123646961996,32.341614616275585,True,5.492220980529306,32.41067638479431,6.993565898165636,-1.5678278336810763,0.0007382110514126974,-0.11975787493935525,52.410676962092175,True,16.071880380067242,-1.4799153336811814,7.622619561313539,1.6121616019214544,0.005582756284624707,-0.24969597349337208,32.551775335273256,14.243783329776699,12.244592678095902,24.062686049476955,25.31182537990507,10.222673473509623,35.50354066904639
21,2.1,True,5.562582430607925,19.456136281510766,7.0820287368732435,-1.5714054200421113,-0.0013407311463949614,-0.2033442193579081,47.456177546552816,True,13.370262398786592,9.104467189490983,6.9019690190045315,2.049657433771342,0.06532987587513692,-2.4641560256516075,31.919440316028606,True,5.4942970127012964,31.71132287632361,6.981590110671701,-1.5673115609175954,0.0008179297770735215,-0.1334779992005664,51.711323190800805,True,16.04035819585618,-0.7183054324405517,7.5976499639642014,1.6164171246475771,0.006883128990631857,-0.47100468215075186,32.145401123946314,12.965990879071915,12.255376835168274,22.733057063590074,23.93952286091121,10.179207903746557,34.10132253628067
22,2.2,True,5.5621510690465765,18.747933539193152,7.061694314937453,-1.5723549296928303,-0.0008216876043390427,-0.20826490743262963,46.74797485389291,True,13.052241280632403,9.717030926420408,6.65555341643937,2.0947479117019023,0.07428935382451146,-2.452888024629139,31.498435687872014,True,5.49672992847593,31.013168104331665,6.968242310751644,-1.5667405158733114,0.0008964958626243423,-0.14546149232649744,51.01316820914155,True,16.005709132394482,0.040669067888991495,7.550549495749126,1.6216466851203406,0.008314549054625189,-0.6977223100633081,31.750611426312673,11.732802452060607,12.265409037757449,21.42497722336801,22.596707956978584,10.117062378409738,32.706793491121
23,2.3000000000000003,True,5.5610504317698375,18.041764965427806,7.04086782419419,-1.572935180361252,-0.00027342135606141623,-0.20975127601464985,46.04180544121738,True,12.719260275532726,10.293301316978162,6.410264613976456,2.1441915879670823,0.08524167004504785,-2.381519665870326,31.07774065740112,True,5.49955610805448,30.316349604489357,6.9536961615189945,-1.566115815833176,0.0009660616949218277,-0.15601948693153583,50.31634960644737,True,15.96733086213664,0.7947480327524797,7.4807772647427955,1.6279246265375187,0.00989832999321431,-0.9282972409113908,31.36814911666307,10.548869943206688,12.274738678005939,20.143243668074525,21.284891143482685,10.038549548059022,31.322504172919782
24,2.4000000000000004,True,5.559544494392437,17.337679793498765,7.019892696592724,-1.573127692724086,0.00024662942629370303,-0.20835784370104643,45.33771889502866,True,12.371511492957893,10.831804528138235,6.172112647389423,2.198833754079685,0.09846652790004502,-2.233991131891486,30.65619943597905,True,5.502810781281843,29.62098760511822,6.938094212825841,-1.5654440458831993,0.001015866989220942,-0.16541642070682178,49.62098768472658,True,15.924617695815622,1.5416053620127341,7.387947540651656,1.6353293467347345,0.011660316346986558,-1.1604241054988038,30.998591253301548,9.419623525278215,12.283438830767011,18.89313922872289,20.005310549122953,9.946474965286194,29.951056183684937
25,2.5,True,5.557907902009051,16.635692431588218,6.99905691222262,-1.5729545615132456,0.0006952172580903562,-0.20460651910040265,44.635729994842215,True,12.00886419294208,11.331240891563933,5.948713534200275,2.2596084042993243,0.11403060912316484,-1.9873181224020067,30.232296034971835,True,5.506524226473881,28.92718812156027,6.921552570755159,-1.5647392277953078,0.0010319469391806856,-0.17387369544916478,48.9271885565488,True,15.876974123987699,2.2788622905645695,7.271905130101776,1.6439439272826284,0.0136312021994723,-1.3908363145056934,30.642340493700868,8.35176886701221,12.291603092303015,17.680545788854648,18.7589387748973,9.844177607829154,28.595095745105613
26,2.6,True,5.556397342419378,15.935788370437663,6.978596260312579,-1.5724679749976722,0.0010424749394230943,-0.19897561011165904,43.93582456711285,True,11.63075173442517,11.790482544546405,5.749981721960074,2.3274419470797314,0.13154162231557373,-1.612513619193522,29.804067686206885,True,5.510716653753355,28.235045561497113,6.904165201210242,-1.564024960296331,0.0009972961408387365,-0.18157136693186876,48.235046751986985,True,15.823829304989527,3.00410822845437,7.132821498651206,1.653856408203008,0.01584683673177658,-1.6151725434924333,30.299618753176254,7.354001745298138,12.299342022122346,16.512071656838586,17.546466373806343,9.735618785431754,27.257301613714766
27,2.7,True,5.555230767173048,15.23792971945834,6.958698699301413,-1.5717404738262994,0.0012685605188777656,-0.19189869677285573,43.23796499446362,True,11.236023424970785,12.208588344247909,5.588730360040722,2.403078139478884,0.14977626710277028,-1.078762727159876,29.36898099589615,True,5.515391681321471,27.544644869599097,6.886008064517055,-1.563336410565243,0.0008928367465284223,-0.1886479208756252,47.54464736098218,True,15.764652130024393,3.7149313339309398,6.9713042443019635,1.6651596739756112,0.018348474882400143,-1.8279479439323378,29.97046350491033,6.438036532084181,12.30677963317234,15.395186791887667,16.368269832062733,9.625522705658229,25.940365975393487
28,2.8000000000000003,True,5.554573763798721,14.542060159682114,6.939508829624128,-1.5708577207830294,0.0013601693891575673,-0.18377030100995032,42.542095163798734,True,10.822753922641473,12.58481618587701,5.480854087324734,2.486784056595966,0.1662776058726431,-0.36388447661802964,28.9237662924652,True,5.520528538008318,26.85606322349653,6.867143272429493,-1.5627216024615538,0.0006995978237439162,-0.1951981027841448,46.856067720469,True,15.698966153938606,4.408960282327103,6.788509449908729,1.6779509540580255,0.021183129823657568,-2.0226900567097768,29.65472725044628,5.620011224100966,12.314050127112116,14.338354511225482,15.22439115492676,9.519562252554664,24.6469678206639
29,2.9000000000000004,True,5.554531159386474,13.848109278027529,6.921131799523133,-1.569913830034445,0.0013083910952189888,-0.1749552896188223,41.848144807064955,True,10.388032028816568,12.918604277777739,5.444465639662931,2.5779183861737307,0.17725784448874443,0.5254660975509216,28.46423318168962,True,5.526073506639694,26.16937128342179,6.847623462151078,-1.5622411786126809,0.00040248188651001524,-0.20126862042014004,46.16937864574529,True,15.626363259426878,5.083917632997143,6.586240444237752,1.6923311417566798,0.024403899114736383,-2.192315539593155,29.35208061536688,4.922063611969154,12.321294868785992,13.35113691946213,14.114583483377514,9.424565183789158,23.37973927858187
30,3.0,True,5.555141946946367,13.155996367584255,6.90363627056125,-1.5690082753129118,0.0011086543744000489,-0.16579943826395643,41.15603330792365,True,9.927812613481711,13.20949970703634,5.497012249418023,2.674425810541699,0.1784047039498019,1.5250725015802835,27.985149788286844,True,5.531931678520075,25.48463399612378,6.827496600109064,-1.561965574171765,-4.251260919116014e-06,-0.20685230969714832,45.484645204655955,True,15.546514418023849,5.737683488957613,6.367008890278436,1.7084041364913372,0.028069938807539586,-2.32976525878715,29.062019264550838,4.372997983684782,12.328659476699041,12.444231186417376,13.038508005500068,9.348681595022336,22.14122674512045
31,3.1,True,5.556376351995075,12.465633844118312,6.887056326734855,-1.5682429006578493,0.0007629758424393487,-0.15663894492889255,40.46567311560896,True,9.437013080727771,13.457062336185071,5.649519499576051,2.7724950948382845,0.16696828027306937,2.493277144861043,27.4803628692644,True,5.537960793509845,24.801910957097377,6.806811369139349,-1.5619684767187123,-0.000510349675903842,-0.21188194690962633,44.80192703924158,True,15.459175653232982,6.368365629384668,6.134032364399721,1.7262762914850547,0.03224556732585231,-2.428917227136367,28.78387464298528,4.005280498950226,12.3362908583174,11.62936428541987,11.996174347260679,9.301401133737082,20.9338505211447
32,3.2,True,5.558134909047313,11.776930456618816,6.871392432241965,-1.5677174348975675,0.00028421065259167234,-0.14780670297131956,39.776972939357,True,8.910108778789574,13.660882262492393,5.8988472140621555,2.866824150359623,0.14411978799770445,3.235950322726711,26.943407186196687,True,5.543969666489315,24.121256343070584,6.785623174448387,-1.5623158621163302,-0.0010834665105590908,-0.21622600761427535,44.12127825236387,True,15.364187529258173,6.974369578859239,5.891140641686085,1.7460558268435755,0.0369974184303007,-2.4857203486531545,28.51682841399353,3.84512720599582,12.344334013830798,10.918940377844871,10.988644976929121,9.293254778904824,19.759868536428343
33,3.3000000000000003,True,5.560250533153073,11.08979447028615,6.8566117619448335,-1.5675221426048294,-0.00029871931532477825,-0.139632904505637,39.08984090343627,True,8.342351792950721,13.820932222128963,6.222442246334826,2.9518382113517716,0.11498352420153242,3.5884529494995197,26.36872577142073,True,5.549724121278951,23.442718425997274,6.764000573686959,-1.563051061662609,-0.0016666114496913288,-0.21969081829260062,43.44274688286549,True,15.261467439974798,7.554459195952039,5.642568606820769,1.7678515263787966,0.04238942075074936,-2.4992643257905325,28.259930729666507,3.8986152463802672,12.35292844069489,10.32531863794792,10.018859169862477,9.3350332364002,18.62135171380829
34,3.4000000000000004,True,5.5624955101247755,10.404136969329004,6.84264847149427,-1.567726962841927,-0.0009366596544192762,-0.13243737633800384,38.404187819139835,True,7.731276490452757,13.93829852805509,6.581287541284778,3.0233860452141794,0.085535148569492,3.494688038544888,25.75317067554317,True,5.554962966679435,22.766338656853307,6.7420314918576985,-1.5641783577427915,-0.0021828565168228397,-0.22203455645502512,42.766373975827925,True,15.150995892760694,8.107796201838068,5.3926421742417165,1.791770047857746,0.048478271122467276,-2.4724006993573453,28.012123289106555,4.1465538539623,12.362203982390822,9.85964099286835,9.092339251778405,9.436471447792705,17.520180216650736
35,3.5,True,5.5645957646831485,9.719875345404924,6.8294047338604695,-1.5683678861171892,-0.001560206827187508,-0.1265116362019756,37.7199306558973,True,7.077740336434442,14.01591265306885,6.930756345139267,3.0796791859764134,0.05958907473237561,3.0137233016451157,25.09704142499711,True,5.559424789685952,22.09215027182471,6.719828036212196,-1.5656500464806542,-0.002549331499029285,-0.22299707117766918,42.09219221912185,True,15.032800084873873,8.633947935838904,5.145402104305982,1.8179126447966802,0.055314240058448635,-2.4116275694509812,27.772268530178923,4.554727548806923,12.372276007020622,9.5302744654981,8.217718428743192,9.604609300682108,16.458069437203463
36,3.6,True,5.566254243479073,9.036936885778552,6.816753570240272,-1.569433414506329,-0.0020871121346722793,-0.12209096668559988,37.0369961458259,True,6.385992653246763,14.058795959393832,7.232128675303779,3.1209789217566524,0.038374028127934674,2.2706015315315016,24.404149293311956,True,5.562882986295095,21.420176366647695,6.697528329094428,-1.5673631534087318,-0.002697990667393503,-0.2223438279282789,41.42022410024076,True,14.9069389704267,9.132857354491309,4.9042393473608845,1.846374045516163,0.06295106830401018,-2.326084572424013,27.53918531077152,5.088323851299226,12.383239939770661,9.341177222628351,7.407255296270701,9.842326822430321,15.436631457059711
37,3.7,True,5.567183306912348,8.355262161870607,6.804544473571712,-1.5708561474158809,-0.002438315806625102,-0.11932146801446832,36.355324238068185,True,5.662933436229239,14.07370301971827,7.459188828456929,3.1487315126777475,0.02166600951267759,1.4078912292373402,23.681056667790287,True,5.565182359379346,20.750427480815368,6.675293946301601,-1.5691701403013818,-0.002595350818966194,-0.21991257777602616,40.750479612013976,True,14.773493194249076,9.604776691436065,4.671630890118483,1.877246756129656,0.07146455252308526,-2.22570374988098,27.311689299121966,5.7192424264027935,12.395165480450917,9.290717318983996,6.677439988681115,10.147590927509066,14.457472806489063
